"tweet","replies_count","retweets_count","likes_count"
"Final Dramatis Sepanjang Sejarah, Argentina Rengkuh Trofi Piala Dunia 2022  https://t.co/cbzKeQuPhE","0","1","0"
"Final Piala Dunia France 1998  Zinedine Zidane 2 gol Emmanuel Petit  1 gol @Indosat @IDExtraTime #PilDunBarengIOH  @cryptoszei @historia_14.@CoffieDari_Hati","0","0","0"
"Final Piala Dunia France 1998  Prancis  3-0 Brazil  Pencetak gol :  Zinedine Zidane 2 gol Emmanuel Petit  1 gol  @Indosat @IDExtraTime #PilDunBarengIOji @LILLYLA03091408 @lehecan @shuahonga","0","0","0"
"final piala dunia 2022 tiap direwatch gabikin bosen","0","0","0"
"Bupati Indah Sebut Laga Final Argentina vs Prancis Paling Hebat Sepanjang Sejarah Piala Dunia  https://t.co/qVkhr29WkZ","0","0","0"
"Pencetak gol Prancis pada final Piala Dunia 1998 adalah :   Zinédine Yazid Zidane  (Mencetak 2 gol pada menit ke-27 &amp; menit ke-45+1)   Emmanuel Laurent Petit  (Mencetak 1 gol pada menit ke-90+3)   @indosat  @idextratime   @tanisazah  @enni_fa  @DIndarsih   #PilDunBarengIOH  https://t.co/T0ySs7fZqU","0","0","1"
"Tepat nih, perkiraan Pak Menko soal final Piala Dunia kejadian juga 😆 👍  #AirlanggaHartarto #PartaiGolkar #GolkarIndonesia #LionelMessi𓃵 #WorldCupFinal #Argentinafans  https://t.co/slCBn4c1Jy","0","0","3"
"@idextratime Dasar Bottita cringe!!. aku nonton final piala dunia dengan antusias 🔥, karena kedua negara sudah legal same-sex marriage haha *gak kebayang kalau maroko masuk final wkwk","0","0","0"
"Timnas Prancis baru saja gagal di Piala Dunia 2022, usai dikalahkan Argentina di final. Les Bleus disebut punya satu pemain toxic sepanjang turnamen.  https://t.co/SkyH3TIrQo","1","0","5"
"@AnggaPutraF Zidane dua kali final piala dunia, yang satunya juara. Plus Zidane juara Eropa juga","1","0","0"
"me time : nonton video reaksi final piala dunia 😂","0","0","0"
"final piala dunia kemarin tidak hanya seru karena permainannya yang ketat, tapi juga karena ada anton sujarno","0","0","0"
"Piala dunia telah usai sang raja sepak bola telah membuktikan @TeamMessi the real GOAT no debat. Next wordcup 2026 akan memberikan cerita baru saya optimis Argentina memberikan peluang besar empat besar WC2026 @afa,@CBF_Futebol,@SEFutbol,@belanda final Brasil vs Spanyol","0","0","0"
"@vickyh23_ @idextratime WKWKWKWK  team manapun yg main dilaga final udah pasti nyiapin buat euforia, minimal kaos we are the champion tapi yakali sekelas piala dunia cuma nyiapin kaos doang yakan","0","0","0"
"DRAMA FINAL PIALA DUNIA YANG BELUM AKAN BERAKHIR  https://t.co/gZBaECS2qZ","0","0","1"
"Lusail Stadium di Qatar menjadi lokasi final Piala Dunia 2022 yang dimenangkan Argentina. Yuk kita lihat stadion sepakbola canggih tersebut.  https://t.co/UObnVdNaTc","0","2","2"
"SISA-SISA SETERU FINAL PIALA DUNIA 2022  https://t.co/cqBWI1Vu0h","0","0","1"
"Volodymir Zelensky, Presiden Ukraina, membenarkan bahwa video pesan perdamaiannya dilarang diputar di final Piala Dunia 2022. FIFA yang melarangnya.  https://t.co/v4tppG9OL8","29","6","29"
"Babinsa Koramil 19/ Kuwarasan Serda Slamet Supriyono bersama Bhabinkamtibmas Polsek Kuwarasan Bripka Dhani Ade Setyawan nonton bareng (Nobar) laga final sepak bola Piala Dunia FIFA World Cup 2022 antara Argentina vs Prancis di halaman kantor balai desa Gandusari.(Pendim)  https://t.co/qOxh4HIL0J","0","0","0"
"@idextratime Untung messi gk juara piala dunia 2010....coba lu bayangin messi juara PD 2010 ngalahjn spanyol di final dimana banyak pemain barca dan messi lg prime d barca tahun segitu 😂😂😂😂😂.....deg2an gue begitu dtng ke training camp barca","1","0","0"
"Kylian Mbappe Akhirnya Bicara setelah Bungkam usai Prancis Kalah di Final Piala Dunia 2022  https://t.co/f1h6SEh5nJ #TempoVideo","0","0","3"
"Ribuan penggemar berbaris di tengah malam untuk mencoba melihat sekilas tim sepak bola Argentina yang baru-baru ini menang dalam final Piala Dunia menjelang apa yang dijadwalkan menjadi hari perayaan di Buenos Aires.   https://t.co/J0XLKaU2ux","0","0","4"
"8 Pemain Hebat di Final Piala Dunia 2022 : Nyatanya, Lionel Messi Kalah dari Kylian Mbappe  https://t.co/Qv6tOsaoTC","0","0","1"
"@Box2BoxBola Realistis saja.. Jatah Piala Dunia 2026 untuk Oseania = 1, Asia = 8.. Pindah Federasi ke Oseania, lawannya cuma Selandia Baru di Final, kans lolos lebih besar.. Di Asia, 8 jatah itu kiranya : Ausie, Japan, Oppa, Arab, Iran, China, sisanya ya ","3","0","1"
"Pencetak gol Prancis di final Piala Dunia 1998 :  1. Zinedine Zidane 2 gol (27' &amp; 45+1') 2. Emmanuel Petit 1 gol (90+3')  @indosat @idextratime #PilDunBarengIOH   Ayo ikutan @fians_22 @yalismadewi11 @debita14","1","0","0"
"Volodymir Zelensky, Presiden Ukraina, membenarkan bahwa video pesan perdamaiannya dilarang diputar di final Piala Dunia 2022. FIFA yang melarangnya.  https://t.co/5QP8tMf2oP","0","0","0"
"Mbappe sampai umur 24: 2x masuk final Piala Dunia.  Aku sampai sekarang: ... 🥲👍","0","0","1"
"Info Bola : Bigetron Era Juarai Unipin Ladies Series S2  Juara Bertahan Yang Masih Terlalu Kuat   Bigetron Era mampu menjadi juara pada UniPin LaPada pertandingan Grand Final yang digelar pada  https://t.co/0Z3PYkVfNj #beritaolahraga #pialadunia #infobola #worldcup #agenbola","0","0","0"
"@idextratime Saya pendukung Ronaldo,,tp untuk final kmrn saya dukung Messi krn akan ikut senang jika Messi merasakan kebahagiaan menang piala dunia dlm kariernya. Bagaimanapun juga mereka berdua legenda sepakbola modern.","0","0","0"
"🚨 Sembilan pemain Manchester United yang tersingkir dari perempat final Piala Dunia telah kembali berlatih. {@samuelluckhurst} #MUFC  https://t.co/i0SEvrZc8h","0","0","3"
"Seru kabar nonton final piala dunia  dgn HP Galaxy A Series 5G, gambar nya begitu jernih pokok nya seru dech #AwesomeGamingSeason memang #AwesomeGeneration   #GalaxyASeries5G #AwesomeIESF22","0","0","0"
"Tapi gol ke 2 messi di final itu ada andil dr lautaro mengecewakan di Piala Dunia 2022 . Tapi di final dia ada kontribusi atas gol messi pas lawan prancis  Jadi stop kritik lautaro  Dia underperfom krn murni cedera","0","0","0"
"Pencetak Gol Prancis Di Final Piala Dunia 1998 🇧🇷 0 - 3 🇫🇷 Adalah : Zinedine Zidane Cetak Gol Menit Ke 27' &amp; Menit Ke 45'  Emmanuel Petit Cetak Gol Menit Ke 90'  @idextratime @indosat #PilDunBarengIOH Lets Go Join @Aqxuarexus @obogh @RosemaryBliss8 ! Cek Video 👇  https://t.co/qizWtKCNDv","0","0","0"
"Di Final Piala Dunia 2022, Mbappe menjadi sosok yang tidak bisa dipandang sebelah mata. Ia mencetak 3 gol dan mencatatkan namanya ke dalam sejarah.  https://t.co/vZLMEDE7ev","0","0","0"
"Tak sangka lulus undi percaya pmx semudah undi suara sahaja.. ingat nak berentap macam final piala dunia. Pembangkang lemah...","0","0","0"
"@utdfocusid The best final selama gw nonton final piala dunia","0","0","0"
"pencetak gol prancis di final piala dunia 1998:  - zinedine zidane (27' dan 45+1') - emmanuel petit (90+3')  #PilDunBarengIOH @indosat @idextratime   gaskan brodi @bayu_sfdn @burjoarjuna5 @davedab_","0","0","1"
"Pencetak gol Prancis di final Piala Dunia 1998 :  1. Zinedine Zidane 2 gol (27' &amp; 45+1') 2. Emmanuel Petit 1 gol (90+3')  @indosat @idextratime #PilDunBarengIOH   Ayo ikutan @ranangsaja @yalismadewi11 @debita14  https://t.co/QWodQO0Qxt","0","0","0"
"Meski hattrick, Kylian Mbappe gagal antar Prancis pertahankan gelar juara Piala Dunia. Nah, setelah beri tiga gol di final, kira-kira gaji Mbappe naik nggak ya? Intip yuk di sini.   https://t.co/phTjrRNDY7","0","0","0"
"Timnas Prancis baru saja gagal di Piala Dunia 2022, usai dikalahkan Argentina di final. Les Bleus disebut punya satu pemain toxic sepanjang turnamen.  https://t.co/QRK4GqKQPO","0","2","5"
"@GOAL_ID kalo final 2014 dia ga cedera dan absen, mungkin trofi piala dunia argentina sekarang ada 4","0","0","0"
"Pendukung Liverpool Setuju Jika Final Piala Dunia 2022 Disebut Lebih Baik dari Istanbul 2005? #EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022  https://t.co/K7CA0YmDlj","0","0","4"
"Penjaga gawang timnas Argentina dan Aston Villa, Emiliano Martinez, tengah menjadi incaran Bayern Muenchen berkat penampilan heroiknya dalam final Piala Dunia 2022.   https://t.co/WhztguALdm","0","0","1"
"Pencetak gol Prancis pada final Piala Dunia 1998 adalah :   1. Zinedine Yazid Zidane  (Mencetak 2 gol pada menit ke-27 &amp; menit ke-45+1)   2. Emmanuel Laurent Petit  (Mencetak 1 gol pada menit ke-90+3)   @indosat @idextratime   @TheAbang_Ali @aric_id @bagustiii  #PilDunBarengIOH  https://t.co/rJeYTNGsBp","0","0","0"
"Lapas Palembang Kemenkumham Sumsel: Para petugas menggunakan jersey kebanggan tim masing-masing untuk menambah kemeriahan saat menonton final piala dunia. @Kemenkumham_RI    @kumhamsumsel Harun Sulianto #KumhamSumsel #HarunSulianto @bapaslahat #BapasLahat","1","15","0"
"Episode 2 ngomongin Avatar: The Way of Water, The Big 4, Soccerphoria, &amp; final piala dunia 2022.   https://t.co/BuDzFju5qT","0","0","1"
"Laga final Piala Dunia 2022 menghadirkan ulah suporter yang pamer payudara di tribune stadion. Ternyata bukan kali itu saja laga bola menghadirkan aksi serupa! #juaraboladunia    https://t.co/uKuPVKz7hM","0","1","5"
"Laga final Piala Dunia 2022 menghadirkan ulah suporter yang pamer payudara di tribune stadion. Ternyata bukan kali itu saja laga bola menghadirkan aksi serupa! #juaraboladunia    https://t.co/gPUaCgfWqL","0","0","3"
"Laga final Piala Dunia 2022 menghadirkan ulah suporter yang pamer payudara di tribune stadion. Bukan kali itu saja laga bola menghadirkan aksi serupa.  https://t.co/E4tZXmPlw8","0","0","2"
"Kronologi Remaja di Manado Tewas Ditikam saat Konvoi Kemenangan Usai Final Piala Dunia 2022  https://t.co/JWZdjY1YEa  Kamboja Prancis Innalillahi Laksamana Yudo Margono Di 2023 Cangkeman Kapal #berita #Berita #BeritaTerkini #BeritaTerpopuler #FIFAWorldCup","0","0","0"
"@chskiesyong Kemarin final piala dunia sampai ku tungguin dia live kalau ngantuk pasang alarm 15 menit tidur tau""nya zonk 🙂🤌🏻","1","0","0"
"Suatu saat nanti, sebuah edisi Piala Dunia di mana Indonesia lolos ke putaran final, maka pada edisi tersebut kemungkinan Thailand juga lolos. Perkembangan sepakbola kedua negara ini selalu deket levelnya","0","0","0"
"KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tegal Kanwil Kemenkumham Jateng Gelar Nobar Final Piala Dunia dan Makan Bersama dengan Petugas Serta Keluarganya, https://t.co/fYNdBpIEsC,,","0","0","0"
"FINAL PIALA DUNIA 2022 – Bayern Muenchen Kutuk Keras Tindakan Rasialisme Online yang Menimpa Tchouameni dan Coman Usai Gagal Penalti – Semua Halaman – Bolasport –  https://t.co/Nyv8pxhKUE – #Arenanews #Kamidi #Opsiminfo- https://t.co/Fb2QA098nW","0","0","0"
"@ThaiFootballs Momennya kurang pas. Setelah menonton final Piala Dunia antara Argentina melawan Prancis, kemudian disuguhi pertandingan Kamboja melawan Filipina. 😅","1","0","7"
"Idol gue saking ngga mau ketinggalan final piala dunia nontonnya sambil jalan gini 😭   https://t.co/rx58PdyaoT","0","0","1"
"Pencetak gol Prancis di Final Piala Dunia 1998 adalah   Zinedine Zidane  27', 45' Emmanuel Petit  90'   #PilDunBarengIOH @indosat @idextratime   Yuk ikutan @RiskaProlina5 @ajekrina @scartitanc","0","0","0"
"Keseruan warga ibu kota nonton final Piala Dunia 2022 bareng Pemuda Perindo. Sorak-sorai rayakan kemenangan Timnas Argentina 🇦🇷 *S #PerindoUpdate  https://t.co/nWuRx8Dsxa","40","31","31"
"Hasil Final Piala Dunia 2022 Argentina vs Prancis: Skor 3-3 (Pen. 4-2) Senin 19 Desember 2022 Pukul 07.00 WIB Argentina pun sukses merengkuh trofi Piala Dunia ketiga mereka, sedangkan Prancis gagal mempertahankan gelar yang meraih raih pada edisi 2018 lalu.  https://t.co/fU23gau3dr","0","0","0"
"134.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tegal Kanwil Kemenkumham Jateng Gelar Nobar Final Piala Dunia dan Makan Bersama dengan Petugas Serta Keluarganya  https://t.co/q4tp42uIjw","0","0","0"
"Habis kalah taruhan final piala dunia be like:","0","0","0"
"@rosesmorte jadi di maria aja secara tidak langsung mewujudkan impian Messi, cetak gol final Copa America, finalissima, dan piala dunia","0","0","0"
"Siap hadir nobar di malam final piala dunia Qatar 2022, Kakanwil Faisol Ali jagokan Prancis @Kumham_Sulbar @NewsKemenkumham #KanwilSulbar #KumhamSulbar #FaisolAli #Yasonna @FaisolAli2022 Faisol Ali  https://t.co/cRhMtV8XBL","0","0","0"
"Emiliano Martinez sempat mendapatkan sorotan dalam pemberian gelar individu seusai laga final Piala Dunia Qatar 2022. Ya, Martinez melakukan selebrasi tak senonoh saat menerima gelar penghargaan kiper terbaik Piala Dunia 2022.  https://t.co/3DCrMjyj2j","0","0","0"
"Ini Momen Messi Peluk Mbappe di Final Piala Dunia 2022 – detikSport – Google Berita Olahraga –  https://t.co/5yD5bD8wV3 – #Arenanews #Kamidi #Opsiminfo- https://t.co/ME1LlNHd1u","0","0","0"
"Argentina vs Prancis di Final Piala Dunia 2022 : Les Bleus Samai Catatan Apik Brasil dan Italia  https://t.co/TZWKcW7Xk9","0","0","0"
"Kingsley Coman jadi sasaran rasialisme usai menjadi salah satu eksekutor penalti yang gagal di final Piala Dunia 2022. #kumparanBOLA  https://t.co/wNuCmGGg1c","2","0","1"
"Final Piala Dunia 2022 Tambah Meriah dengan Kehadiran Icha Christy  https://t.co/eiT72oE6Ua","0","0","0"
"Hal yang bagus masa dihukum? Aparatnya juga dilematis kali  Fans yang Pamer Payudara di Final Piala Dunia Lolos dari Hukuman?  https://t.co/K4XGA8TI6L","1","0","1"
"final match piala dunia  https://t.co/Us4L7XTBRS","1","0","11"
"Profesor Ungkap Trik Emiliano Martinez Menang Perang Mental di Adu Penalti Final Piala Dunia 2022  https://t.co/LNcQymqNSg","0","4","0"
"@SiaranBolaLive Final teramai selama piala dunia yg saya lihat. Yg nonton silih berganti bersorak dukung team masing-masing.","0","0","0"
"Usai Selebrasi Kontroversial, Emiliano Martinez Kini Dituding Curang saat Adu Penalti di Final Piala Dunia 2022 #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia .  https://t.co/NN4ObUgRmO","0","0","0"
"#Terpopuler Final Piala Dunia 2022 dinilai banyak netizen terbaik sepanjang masa. Permainan yang disuguhkan Argentina dan Prancis sukses membuat penonton 'senam jantung'! #juaraboladunia    https://t.co/ukPgAOBhZL","0","0","0"
"Profesor Ungkap Trik Emiliano Martinez Menang Perang Mental di Adu Penalti Final Piala Dunia 2022  https://t.co/KbaonjK6ZD","0","1","1"
"@Indosiar kenapa siaran digitalmu di Jateng-2 (Blora) sekarang ini menghilang ?? Padahal pas final piala dunia siaranmu lancar","0","0","0"
"@siarandigital @siarandigitalid kenapa di wilayah Jateng-2 (Blora) sinyal yg aktif hanya 514Mhz dan 530Mhz saja??padahal pas final piala dunia msh bisa nonton tp sekarang kosong","0","0","0"
"Setelah Piala Dunia kecewa karena dukungan tidak masuk final, kini saatnya DUKUNG TIMNAS GARUDA di Piala AFF 2022","0","0","0"
"Jawaban Pencetak Gol Prancis di final Piala Dunia 1998 itu adalah : 1. Zinedine Zidane 2. Emmanuel Petit #PilDunBarengIOH  @indosat @idextratime @itsme_zaaaa @ariz_kuna @Listina86","0","0","0"
"dan dua kekuatan besar sepak bola, Amerika Latin dan Eropa, tengah bersinar dan menjadi kiblat.  31 tahun kemudian, tulisan ini masih sangat layak untuk dibaca. Apalagi, baru saja kita menyaksikan salah satu final piala dunia terbaik antara negara Eropa dan Amerika Latin.","1","3","32"
"@caramelcnnmn Kalo ngomong gini kemarin momen nya pas tuh, final piala dunia 😂","1","0","0"
"Putin Nimbrung Komentari Argentina vs Prancis di Final Piala Dunia  https://t.co/IPxBQ9In1W","0","0","5"
"Gol Messi di Final Piala Dunia 2022 Jadi Kontroversi: Dianggap Gak Sah  https://t.co/cOUkRsnl8s","0","0","0"
"Icha Christy Nobar Final Piala Dunia di De’ Ich Lounge &amp; Bar  https://t.co/ocv3CoCuLT","0","0","0"
"Terima kasih Qatar untuk Piala Dunia terbaiknya, banyak kejutan dan drama di edisi kali ini🙏🏼🇶🇦. Next Piala Dunia 2026 dengan sistem baru yaitu 48 tim! Indonesia berpeluang masuk jika lolos ke perempat final Piala Asia 2023!🙃  https://t.co/7LlZid2j8F","0","0","0"
"Usai menjuarai Piala Dunia 2022, jersey Argentina laku keras di toko ritel, terutama seragam kandang biru-putih La Albiceleste, yang dikenakan saat final.  https://t.co/LAKWfT68gy","0","1","0"
"@idextratime Yang pencetak gol prancis 1998 adalah  Pencetak gol untuk Prancis di final Piala Dunia 1998 adalah Zinedine Zidane 2 goal (27', 45') dan Emanuel Petit 1 goal (90')  @indosat @idextratime   #PilDunBarengIOH  @fahmi_bd    @tkwpcnfak    @Hitung1","0","0","0"
"@AlwaysBeSmart1 @idextratime Bacot kalah ya kalah aja payah sekali mengakui kekalah,final piala dunia 2x udh bisa membuktikan SAT!!!","1","0","8"
"Ini Alasan Kenapa Final Piala Dunia 2022 Menjadi Laga Final Terbaik dalam Sejarah.","0","0","0"
"@adit__y @vickyh23_ @DurisAbdul @idextratime Mereka bakal hina messi bang wokwokwok. Mereka kan fans dodo yg iri idolanya g pernah nyampe final piala dunia  https://t.co/KkikIn3n4W","0","0","1"
"Media Prancis L'Equipe mengungkap alasan gol kedua Lionel Messi di final Piala Dunia 2022 seharusnya tidak sah. Apa alasannya? #detikNetwork    https://t.co/XxgGZ4HsVK","1","3","2"
"Kontroversi Final Piala Dunia 2022: Gol Ketiga Argentina Harusnya Tidak Sah? -  https://t.co/kpmQt1cweG  https://t.co/kADcQzfl6H via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga","0","0","0"
"Final Piala Dunia 2022 Disebut Lebih Baik dari Istanbul 2005, Pendukung Liverpool Setuju? -  https://t.co/kpmQt1cweG  https://t.co/UQUePhrN2M via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga","0","0","0"
"Laga final Argentina vs Prancis, bisa jadi dinobatkan sebagai laga final terbaik Piala Dunia.   Adu taktik, aksi kejar-kejaran gol, torehan rekor-rekor baru hingga menjadi panggung megah bagi para pesebakbola kelas wahid untuk unjuk kebolehan.   Sebuah utas ulasan laga~  https://t.co/f7dEyKYcsN","19","285","1983"
"Siap hadir nobar di malam final piala dunia Qatar 2022, Kakanwil Faisol Ali jagokan Prancis @Kumham_Sulbar @NewsKemenkumham #KanwilSulbar #KumhamSulbar #FaisolAli #Yasonna @FaisolAli2022 Faisol Ali  https://t.co/nrQFw4RaKH","0","0","0"
"Dembele dan Giroud, Dua Pemain Terburuk Prancis di Final Piala Dunia 2022? -  https://t.co/kpmQt1cweG  https://t.co/2AYcLmfg5M via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga","0","0","0"
"Singkat dan Mengancam! Ini Komentar Mbappe Usai Prancis Dikalahkan Argentina di Final Piala Dunia 2022 -  https://t.co/kpmQt1cweG  https://t.co/cQfO5iFgKT via @bolanet  https://t.co/aNzDFA3v8E . . . #m88mansion #m88mansionindo #m88indo #m88laliga","0","0","0"
"AKSI ERICK THOHIR BERSAMA BINTANG BOLA  DI FINAL PIALA DUNIA QATAR, JADI SOROTAN TV RUSIA. Halo Pak @erickthohir : Mana oleh-olehnya dari Qatar?  https://t.co/GwkxoPwjIJ","0","0","0"
"Final Piala Dunia 2022: Warga Bangladesh Gelar Ritual Agar Argentina Juara #pialadunia #pialadunia2022live #ArgentinaVsFrance #Argentina #DiMaria #Messi𓃵 #Messi #MESSIDAY #messigoat   https://t.co/0pD2VYezJz","0","0","0"
"@KompasBola ""Ini adalah Piala Dunia terburuk yang pernah ada, tapi untungnya itu mempertontonkan final yang hebat,"" tulus Katia Aveiro di Instagram Story, dikutip dari Marca.  ga salah sih make judul dari pernyataan orang. tapi yang lengkap dong","0","0","3"
"#Terpopuler Ketika berlaga di final Piala Dunia Qatar 2022, Lionel Messi mengenakan sepasang 'golden boots' dan sandal dengan detail menyentuh.  https://t.co/QXScjWO3Mt","0","0","1"
"Lionel Messi adalah pemain pertama yang mencetak gol di setiap pertandingan di babak penyisihan grup, babak 16 besar, perempat final, semifinal, dan final dalam satu edisi Piala Dunia 🇦🇷⚽️  #VamosMessi #BarcelonaFans #ForcaBarca #ViscaBarca  https://t.co/s8P9kajhLN","0","0","2"
"Silahturahmi dan Nonton Bareng (Nobar) Final Piala Dunia 2022 Polsek Metro Menteng dengan Warga di RT.004 RW.10 Jl. Menteng Tenggulun Kelurahan Menteng Jakarta Pusat. @humaspolsekmetromenteng @poldametrojaya @kapoldametrojaya @kapolresmetrojakartapusat @divisihumaspolri  https://t.co/g7Wzq8HwLh","0","0","2"
"Final Piala Dunia 2022: Warga Bangladesh Gelar Ritual Agar Argentina Juara #pialadunia #pialadunia2022live #ArgentinaVsFrance #LionelMessi𓃵 #Argentina   https://t.co/0pD2VYezJz","0","0","0"
"@semestasains All in di semua final piala dunia, kripto n saham..","0","0","0"
"@Diazekae @Askrlfess belom lama kesono sendiri, karna kebetulan ada pee wee gaskins sama nobar final piala dunia. sempet ngeliat pasukan berlan emang, tp gatau kalo disitu mabesnya 😄","2","0","2"
"Dijamin tetap fokus, begini cara aman produktif meski habis begadang nonton final piala dunia.   https://t.co/8iF9UPDJws","0","0","0"
"liat tendangan pemain Prancis pas diwaktu ekstra time kedua +3menit Final Piala Dunia 2022. oksigen dalam darah tiba2 hilang 🤣😭🤣😭🤣😭","0","0","0"
"Highlight Final Piala dunia 2022 🇦🇷🇫🇷","0","0","0"
"Walaupun udah 2 hari tapi masih kepikiran final piala dunia kemarin, PERMAINAN MBAPPE &amp; MESSI KEREN BANGET BANGSATT","0","0","0"
"@sbyfess Bersyukur bisa lihat final wc 2022 Dan lihat Messi angkat piala dunia","0","0","0"
"Pencetak gol Prancis di final Piala Dunia 1998 :   Jawabannya: ⚽ Zinedine Zidane 27' 45+1' ⚽ Emmanuel Petit 90+3'  Ayo ikutan Bestie..  @hasanbasri295 @Suwoko__ @irhamadja177  Jangan lupa follow  👉 @Indosat  👉 @idextratime  #PilDunBarengIOH","0","0","0"
"Raphael Varane Akui Terpengaruh Virus Pada Final Piala Dunia 2022  https://t.co/VeoUW2susZ  https://t.co/s4UN9akx55","0","0","0"
"Lionel Messi ternyata memakai jimat keberuntungannya saat pertandingan final Piala Dunia 2022 melawan Prancis. Hasilnya pun terbkti ampuh karena Argentina mampu memenangi laga tersebut dan didapuk sebagai juara dunia.  https://t.co/Y149pYEj3r","0","0","0"
"@haisayasaka ujian jelek bisa up nnton final piala dunia langsung kapan lg 🤗 belum tntu 4 thn lg msh hidup","0","0","2"
"@fakhhre_ @Herwinwijaya14 @PujiYudiRamdani @peppertipex @idextratime Disangkain portugal pas 2014-2016 kali pure digendong sama babang do  Apes babang do jaman dia belom mateng skuad portugal lagi bagus pencapaian di piala dunia 2006 cuma semifinalis. Pas","0","0","1"
"Piala Dunia sudah mencapai puncaknya. Malam ini kita akan disajikan final dan seremonial Penutupan Piala Dunia 2024 di Qatar.  Selamat Nobar :) #PialaDunia2024 #WorldCUp2024 #PartaiGolkar #Golkar #MembangunUntukSemua  https://t.co/HgHm0mCkcs","0","0","0"
"@BarcaBandidos Final piala dunia 2014 sayang dia cidera. Pemain yg hobi nyekor di final kaya pedro","0","0","0"
"5 penghargaan MOTM untuk Messi di Piala Dunia 2022 🥇  MOTM 🆚 Meksiko - Babak penyisihan MOTM 🆚 Australia - Babak 16 Besar MOTM 🆚 Belanda - Perempatfinal MOTM 🆚 Kroasia - Semifinal MOTM 🆚 Prancis - Final  #VamosMessi #BarcelonaFans #ForcaBarca #ViscaBarca  https://t.co/zpPuuxtDbu","0","0","2"
"Sosok Antonela Roccuzzo menjadi sorotan pada final Piala Dunia 2022. Ternyata, istri dari Messi ini bukan orang sembarangan. Berikut pekerjaan yang ia lakukan.   https://t.co/khV0Wla4rr","0","1","13"
"Sosok Antonella Roccuzzo menjadi sorotan saat Argentina bersua Prancis di final Piala Dunia 2022 pada Senin, (19/12/2022) dini hari WIB.   https://t.co/gw0NpXQzAc","1","0","0"
"Gelar juara Piala Dunia kali ini merupakan yang ketiga kalinya bagi #Argentina dan 36 tahun penantian rakyat Argentina 🇦🇷, setelah tahun 1978 dan 1986. Berkat adu penalti, Messi cs menang 4-2 melawan Mbappe cs, pada pertandingan final #PialaDunia2022 pada Minggu (18/12). (Detik)","0","1","2"
"#Terpopuler Deepika Padukone membawa trofi Piala Dunia 2022 menjelang final antara Argentina dan Prancis di Stadion Lusail di Doha, Qatar.  https://t.co/KVQ4krnOUT","0","0","0"
"Siap hadir nobar di malam final piala dunia Qatar 2022, Kakanwil Faisol Ali jagokan Prancis @Kumham_Sulbar @NewsKemenkumham #KanwilSulbar #KumhamSulbar #FaisolAli #Yasonna @FaisolAli2022 Faisol Ali  https://t.co/SBtmvGax9M","0","0","0"
"Siap hadir nobar di malam final piala dunia Qatar 2022, Kakanwil Faisol Ali jagokan Prancis @Kumham_Sulbar @NewsKemenkumham #KanwilSulbar #KumhamSulbar #FaisolAli #Yasonna @FaisolAli2022 Faisol Ali  https://t.co/dxa1jMqnpl","0","0","0"
"Jadi Top Scorer, Ini Deretan Gol Ciamik Kylian Mbappe di Final Piala Dunia 2022  https://t.co/CFl8do5ceg","0","0","0"
"#Terpopuler Ada pemandangan unik saat penyerahan trofi di final Piala Dunia 2022. Lionel Messi mengenakan jubah Arab.  https://t.co/gjc3jMzuFL","0","1","1"
"Jumlah penonton di televisi Final Piala Dunia 2022 Argentina vs Prancis (perkiraan) Argentina - 18 juta Prancis - 27 juta  @ID_Albiceleste","0","0","0"
"Piala Dunia sudah mencapai puncaknya. Malam ini kita akan disajikan final dan seremonial Penutupan Piala Dunia 2024 di Qatar. Laga final mempertemukan Argentina dan Perancis untuk memperebutkan Gelar Juara.  #PialaDunia2024 #WorldCUp2024 #PartaiGolkar #Golkar #MembangunUntukSemua  https://t.co/IQn0Bvx6Tl","0","0","0"
"Di luar dari pro dan kontra, Jubah tradisional Arab, Bisht, yang dipakai Lionel Messi saat mengangkat trofi Piala Dunia 2022 laku terjual di Qatar satu hari usai laga final. #Messi𓃵 #GOAT𓃵    https://t.co/ngZHm7Hmea  https://t.co/mM0P49dPra","0","0","0"
"@alifrosli14 @PSSI Kroasia penduduknya gak sampe 10 juta tapi 2018 masuk final 2022 semifinal.   Kalo dari populasi final piala Dunia harus nya tiongkok vs india","0","0","0"
"Antisipasi Konvoi Dalam Laga Final Piala Dunia, Team Patroli Presisi Bersiaga Hingga Pagi -  https://t.co/LxPfnNVskd","0","0","0"
